2021-04-07 10:06:18 DEBUG   80.14.144.101   - This is an already logged session. _SESSION['dol_login']=deguene _SESSION['dol_entity']=1
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::get_full_arbo call to build_path_from_id_categ
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=101 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=102 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=103 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=104 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=106 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=108 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=109 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=110 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=111 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=113 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=116 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=117 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=118 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=119 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=120 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=121 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=122 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=123 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=124 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=125 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=126 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=127 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=128 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=129 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=130 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=131 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=132 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=136 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=137 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=138 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=139 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=140 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=141 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=142 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=145 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=148 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=149 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=150 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=154 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=155 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=156 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=159 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=160 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=161 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=162 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=163 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=166 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=167 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=172 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=174 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=175 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=177 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=179 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=185 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=187 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=188 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=189 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=191 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=193 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=197 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=198 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=199 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=205 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=206 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=207 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=209 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=210 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=212 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=213 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=214 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=215 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=216 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=217 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=218 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=219 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::get_full_arbo dol_sort_array
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::load_motherof
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT fk_parent as id_parent, rowid as id_son FROM llx_categorie WHERE fk_parent != 0 AND entity IN (1)
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::get_full_arbo get category list
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT DISTINCT c.rowid, c.label, c.description, c.color, c.fk_parent, c.visible FROM llx_categorie as c WHERE c.entity IN (1) AND c.type = 2
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::get_full_arbo call to build_path_from_id_categ
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=204 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::build_path_from_id_categ id_categ=208 protection=0
2021-04-07 10:06:35 DEBUG   80.14.144.101   Categorie::get_full_arbo dol_sort_array
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8925
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8925 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8925 AND f.type = 3
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8925
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8925 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8925 AND f.type = 3
2021-04-07 10:06:35 DEBUG   80.14.144.101   Translate::loadCacheCurrencies
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT code_iso, label, unicode FROM llx_c_currencies WHERE active = 1 AND code_iso = 'EUR'
2021-04-07 10:06:35 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7093 types=files recursive=0 filter=FA2104\-7093[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=1946 limit 1) limit 1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=8925
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8924
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8924 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8924 AND f.type = 3
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8924
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8924 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8924 AND f.type = 3
2021-04-07 10:06:35 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7092 types=files recursive=0 filter=FA2104\-7092[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=2454 limit 1) limit 1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=8924
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8923
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8923 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8923 AND f.type = 3
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8923
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8923 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8923 AND f.type = 3
2021-04-07 10:06:35 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7091 types=files recursive=0 filter=FA2104\-7091[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=2435 limit 1) limit 1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=8923
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8922
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8922 AND f.type IN (0, 2, 5)
